M|149|!!PREP-EDS ALQUERIA|-1|Cr 52 No 38B 18 Sur ||BOGOTA|||169|11|METRO|1|Cr 52 No 38B 18 Sur |1|S|||||EDS||S|2010-01-15||0|1
M|150|!!PREP-DROGUERIA BARRANCABERMEJA|-1|Diagonal 56   con carrera 19 ||BARRANCABERMEJA|||169|68|METRO|81|Diagonal 56   con carrera 19 |1|S|||||DRG||N|2010-08-14|2014-12-31|20|1
M|158|!!PREP-EDS LA 42 CL 34B|-1|Calle 42 N° 34 B-63 ||PALMIRA|||169|76|METRO|520|Calle 42 N° 34 B-63 |1|S|||||EDS||S|2010-09-24||3180|1
M|159|!!PREP-EDS LA 17 CRA 17|-1|Cra 17 N°17-14 Via al Terminal ||PEREIRA|||169|66|JUMBO|1|Cra 17 N°17-14 Via al Terminal |1|S|||||EDS||S|2010-09-23||1100|1
M|160|!!PREP-EDS SOACHA TERRENOS|-1|CRA 2 No. 36 - 81 Barrio San Mateo ||SOACHA|||169|25|METRO|754|CRA 2 No. 36 - 81 Barrio San Mateo |1|S|||||EDS||S|2010-11-20||580|1
M|161|!!PREP-EDS CALLE 190|-1|Carrera 7 No 190-94 ||BOGOTA|||169|11|JUMBO|1|Carrera 7 No 190-94 |1|S|||||EDS||S|2011-08-18||1293|1
M|162|!!PREP-PLATAFORMA CROSS DOCKING FRI|-1|Kra 116 # 22H - 31 Fontibon Aldea||BOGOTA|||169|11|PLATAFORMA|1|Kra 116 # 22H - 31 Fontibon Aldea|1|N|||||PLA||S|2011-10-15||5000|1
M|163|!!PREP-PLATAFORMA ANCHETAS CALI|-1|Cra. 32 # 11 A - 125 ||CALI|||169|76|PLATAFORMA|1|Cra. 32 # 11 A - 125 |1|N|||||PLA||S|2011-08-16||5000|1
M|164|!!PREP-PLATAFORMA BOGOTA|-1|V.Siberia K1 E.Intexona V.Platanito Predio San Jose de Monteverde||BOGOTA|||169|11|PLATAFORMA|1|V.Siberia K1 E.Intexona V.Platanito Predio San Jose de Monteverde|1|N|||||PLA||S|2011-09-30||5000|1
M|165|!!PREP-PLATAFORMA ANCHETAS BARRANQU|-1|Calle 110 No. 6 QSN 522 LOTE 19 Bodega 3||BARRANQUILLA|||169|8|PLATAFORMA|1|Calle 110 No. 6 QSN 522 LOTE 19 Bodega 3|1|N|||||PLA||S|2011-01-01||5000|1
M|166|!!PREP-METRO DOSQUEBRADAS|-1|Av Simon Bolivar Cra 16 No 36 - 98 ||PEREIRA|||169|66|METRO|1|Av Simon Bolivar Cra 16 No 36 - 98 |1|S|||||HIP||S|2011-11-30||3500|1
M|167|!!PREP-JUMBO TITAN|-1|AVENIDA BOYACA CON CALLE 80 ||BOGOTA|||169|11|JUMBO|1|AVENIDA BOYACA CON CALLE 80 |1|S|||||HIP||S|2012-06-15||3000|1
M|168|!!PREP-PLATAFORMA CARGA LIQUIDACION|-1|Kra 86 # 19 a 50 ||BOGOTA|||169|11|PLATAFORMA|1|Kra 86 # 19 a 50 |1|N|||||PLA||S|2010-01-10||500|1
M|170|!!PREP-PLT CROSS DOCKING DOMICILIO|-1|Calle 17 nro. 81A   07 ||BOGOTA|||169|11|PLATAFORMA|1|Calle 17 nro. 81A   07 |1|N|||||PLA||S|2012-08-22||0|1
M|171|!!PREP-METRO PASTO UNICO|-1|CALLE 22 Nº 6-61 ||PASTO|||169|52|METRO|1|CALLE 22 Nº 6-61 |1|S|||||HIP||S|2012-06-23||2291|1
M|173|!!PREP-PLT DE CROSS DOCKING FRIOS M|-1|CALLE 84 SUR # 37-15 Bodegas Interg roup Bodegas 5||MEDELLIN|||169|5|PLATAFORMA|1|CALLE 84 SUR # 37-15 Bodegas Interg roup Bodegas 5|1|N|||||PLA||S|2012-07-23||5000|1
M|174|!!PREP-JUMBO EL CASTILLO|-1|Cra 13 No. 31 A 45 C.C. Mall Plaza Barrio el Espinal||CARTAGENA|||169|13|JUMBO|1|Cra 13 No. 31 A 45 C.C. Mall Plaza Barrio el Espinal|1|S|||||HIP||S|2012-11-15||3865|1
M|175|!!PREP-ALMACENAMIENTO MEDELLIN|-1|Cra 49 # 60A sur 14 Sabaneta Ant Aldia logistica||MEDELLIN|||169|5|PLATAFORMA|1|Cra 49 # 60A sur 14 Sabaneta Ant Aldia logistica|1|N|||||PLA||N|2012-10-01||0|1
M|176|!!PREP-ALMACENAMIENTO CALI|-1|Calle 13 # 24-130 Acopi-Yumbo Valle Redetrans||CALI|||169|76|PLATAFORMA|1|Calle 13 # 24-130 Acopi-Yumbo Valle Redetrans|1|N|||||PLA||N|2012-10-01||0|1
M|177|!!PREP-METRO LA 72 SAN FRANCISCO|-1|CALLE 72 No. 65 - 56 ||BARRANQUILLA|||169|8|METRO|1|CALLE 72 No. 65 - 56 |1|S|||||HIP||S|2012-11-15||4000|1
M|179|!!PREP-METRO PITALITO|-1|CARRERA 4 No. 16 - 100 ||PITALITO|||169|41|METRO|551|CARRERA 4 No. 16 - 100 |1|S|||||HIP||S|2012-12-06||3066|1
M|180|!!PREP-BODEGA EXTENDIDA CARTAGENA|-1|Diag 31 # 107-75 Cent.Ind.Ternera Tron.de Occidente Cartagena-Turbaco||CARTAGENA|||169|13|PLATAFORMA|1|Diag 31 # 107-75 Cent.Ind.Ternera Tron.de Occidente Cartagena-Turbaco|1|N|||||PLA||N|2012-11-20||0|1
M|182|!!PREP-PLATAFORMA XD PESCADERIA|-1|CARRERA 116 # 22H - 31 ||BOGOTA|||169|11|PLATAFORMA|1|CARRERA 116 # 22H - 31 |1|N|||||PLA||S|2013-02-08||0|1
M|183|!!PREP-METRO SAN GIL|-1|CRA 12 No 12-152 CTO CIAL EL PUENTE SAN GIL||SAN GIL|||169|68|METRO|679|CRA 12 No 12-152 CTO CIAL EL PUENTE SAN GIL|1|S|||||HIP||S|2013-08-15||2022|1
M|184|!!PREP-METRO  MAYALES|-1|CLL 31 N° 6A- 133 ||VALLEDUPAR|||169|20|METRO|1|CLL 31 N° 6A- 133 |1|S|||||HIP||S|2013-12-16||3394|1
M|185|!!PREP-JUMBO YOPAL|-1|CR 29 N° 14-47 ||YOPAL|||169|85|JUMBO|1|CR 29 N° 14-47 |1|S|||||HIP||S|2013-12-19||3264|1
M|186|!!PREP-PLATAFORMA FRUVER MEDELLIN|-1|CALLE 84 SUR # 37-15 Bodegas Interg roup Bodegas 5||MEDELLIN|||169|5|PLATAFORMA|1|CALLE 84 SUR # 37-15 Bodegas Interg roup Bodegas 5|1|N|||||PLA||S|2013-06-01||0|1
M|187|!!PREP-PLATAFORMA FRUVER CALI|-1|CARRERA 25A # 12 - 98 Acopi - Yumbo ||CALI|||169|76|PLATAFORMA|1|CARRERA 25A # 12 - 98 Acopi - Yumbo |1|N|||||PLA||S|2013-05-01||0|1
M|188|!!PREP-PLATAFORMA XD FRIOS CALI|-1|CARRERA 25A # 12 - 98 Acopi - Yumbo ||CALI|||169|76|PLATAFORMA|1|CARRERA 25A # 12 - 98 Acopi - Yumbo |1|N|||||PLA||S|2013-06-01||0|1
M|191|!!PREP-JUMBO CHIA BAZAR|-1|Vda. Bojaya Av. paseo de los zipas ZCS (Corredor Vial Suburbano)||CHIA|||169|25|JUMBO|175|Vda. Bojaya Av. paseo de los zipas ZCS (Corredor Vial Suburbano)|1|S|||||HIP||S|2015-02-17||1337|1
M|193|!!PREP-JUMBO PLAZA CENTRAL|-1|Carrera 62 y 65 Calle 13, Puente Ar anda CC Plaza Central, Local 1-34||BOGOTA|||169|11|JUMBO|1|Carrera 62 y 65 Calle 13, Puente Ar anda CC Plaza Central, Local 1-34|1|S|||||HIP||S|2016-09-30||2079|1
M|195|!!PREP-METRO SANTA LUCIA|-1|Calle 8 # 48 - 145 , Local 1 - 32 ||NEIVA|||169|41|METRO|1|Calle 8 # 48 - 145 , Local 1 - 32 |1|S|||||HIP||S|2016-01-01||2815|1
M|196|!!PREP-PLATAFORMA IMPORTADOS FRIOS|-1|Cra 116 No 22h-31 ||BOGOTA|||169|11|PLATAFORMA|1|Cra 116 No 22h-31 |1|N|||||PLA||S|2013-07-20||0|1
M|197|!!PREP-PLATAFORMA XD ELECTRO MEDELL|-1|CALLE 79 B SUR # 50-116 ||MEDELLIN|||169|5|PLATAFORMA|1|CALLE 79 B SUR # 50-116 |1|N|||||PLA||S|2013-07-15||0|1
M|198|!!PREP-PLATAFORMA XD DOMICILIOS CAL|-1|CRA 32 # 9-71 VIA VIEJA ACOPI YUMBO ||CALI|||169|76|PLATAFORMA|1|CRA 32 # 9-71 VIA VIEJA ACOPI YUMBO |1|N|||||PLA||S|2013-07-15||0|1
M|199|!!PREP-PLATAFORMA ANCHETAS MEDELLIN|-1|Avenida 32 No 49A - 65 Niquia-Bello ||MEDELLIN|||169|5|PLATAFORMA|1|Avenida 32 No 49A - 65 Niquia-Bello |1|N|||||PLA||S|2013-09-10||0|1
M|203|Pto Operac Metro Nonfood Ecommerce|-1|Tienda Metro ||BOGOTA|||169|11|METRO|1|Tienda Metro |1|S|||||HIP||S|2018-05-24||0|1
M|204|!!PREP-JUMBO E_COMMERCE|-1|Av. Calle 81 No. 68-50 ||FUNZA|||169|25|JUMBO|286|Av. Calle 81 No. 68-50 |2|S|||||HIP||S|2014-06-02||0|1
M|205|!!PREP-PLATAFORMA E_COMMERCE CL 80|-1|Av. Calle 81 No. 68-50 ||BOGOTA|||169|11|PLATAFORMA|1|Av. Calle 81 No. 68-50 |2|N|||||PLA||S|2014-04-01||0|1
M|206|!!PREP-PLATAFORMA BOGOTA E_COMMERCE|-1|Via Siberia Funza Km 1 Entrada Inte xzona Vereda los Platanitos||BOGOTA|||169|11|PLATAFORMA|1|Via Siberia Funza Km 1 Entrada Inte xzona Vereda los Platanitos|1|N|||||PLA||S|2014-10-23||0|1
M|207|!!PREP-PLATAFORMA BODEGA EXT CARTAG|-1|Cartagena 2 ||CARTAGENA|||169|13|PLATAFORMA|1|Cartagena 2 |1|N|||||PLA||N|2014-05-15||0|1
M|208|!!PREP-PLATAFORMA BE CARTAGENA 1|-1|CARTAGENA 1 ||CARTAGENA|||169|13|PLATAFORMA|1|CARTAGENA 1 |1|N|||||PLA||N|2014-05-15||0|1
M|209|!!PREP-PLT XD DOM ELECTRO BOGOTA EC|-1|Calle 17 nro. 81A   07 ||BOGOTA|||169|11|PLATAFORMA|1|Calle 17 nro. 81A   07 |1|N|||||PLA||N|2014-10-23||0|1
M|210|!!PREP-PLATAFORMA CARNES VILLAVICEN|-1|Km 8 Via CaÃ±o Negro Plant Friogan ||VILLAVICENCIO|||169|50|PLATAFORMA|1|Km 8 Via CaÃ±o Negro Plant Friogan |1|N|||||PLA||S|2014-12-27||0|1
M|211|!!PREP-PL_LICORES_CL_80_E_COMMERCE|-1|Av. Calle 81 No. 68-50 ||BOGOTA|||169|11|JUMBO|1|Av. Calle 81 No. 68-50 |1|N|||||PLA||S|2015-12-04||200|1
M|212|!!PREP-PL_MATER_PELIGROSO_E_COMMERC|-1|Av. Calle 81 No. 68-50 ||BOGOTA|||169|11|JUMBO|1|Av. Calle 81 No. 68-50 |1|N|||||PLA||S|2015-12-04||200|1
M|225|!!PREP-PLT PIVOTE BARRANQUILLA E-CO|-1|Carrera 56. No.75-155 ||BARRANQUILLA|||169|8|JUMBO|1|Carrera 56. No.75-155 |1|N|||||PLA||S|2016-04-09||100|1
M|227|Plataforma Ecommerce Mini-Ticket|-1|Av.68 N38-87 Sur ||BOGOTA|||169|11|JUMBO|1|Av.68 N38-87 Sur |1|N|||||PLA||S|2018-05-24||200|1
M|228|Plataforma Ecommerce Big Ticket|-1|Av.68 N38-87 Sur ||BOGOTA|||169|11|JUMBO|1|Av.68 N38-87 Sur |1|N|||||PLA||S|2018-05-24||200|1
M|229|!!PREP-BODEGA PASTO|-1|Av. Panamericana entre Calles 11 y ||PASTO|||169|52|JUMBO|1|Av. Panamericana entre Calles 11 y |1|N|||||PLA||S|2016-04-09||3207|1
M|230|!!PREP-PLT  ELECTRO BARRANQUILLA|-1|Parque Industrial Galapa, Via a Car tagena, aprox 15 Km de Barranquilla||BARRANQUILLA|||169|8|JUMBO|1|Parque Industrial Galapa, Via a Car tagena, aprox 15 Km de Barranquilla|1|N|||||PLA||S|2016-04-09||1000|1
M|231|!!PREP-PLT BD BARRANQUILLA CROSSDOC|-1|Calle 30 #2b-130 ||BARRANQUILLA|||169|8|JUMBO|1|Calle 30 #2b-130 |1|N|||||PLA||N|2016-08-12||50|1
M|232|!!PREP-PLT BD BUCARAMANGA CROSSDOCK|-1|Calle 57 #17B-43 ||BUCARAMANGA|||169|68|JUMBO|1|Calle 57 #17B-43 |1|N|||||PLA||N|2016-08-12||50|1
M|233|!!PREP-Plataforma de Carnes Jumbo 1|-1|Calle 170 # 64 - 47 ||BOGOTA|||169|11|JUMBO|1|Calle 170 # 64 - 47 |1|N|||||PLA||S|2016-11-09||0|1
M|234|!!PREP-Plt Platos Preparados Jumbo|-1|Carrera 32 # 17 B -04 ||BOGOTA|||169|11|JUMBO|1|Carrera 32 # 17 B -04 |1|N|||||PLA||S|2016-11-09||0|1
M|236|!!PREP-PLATAFORMA EXTENDIDA AV DEL|-1|AVENIDA DEL RIO #7-02 ||PEREIRA|||169|66|JUMBO|1|AVENIDA DEL RIO #7-02 |1|N|||||PLA||S|2017-11-17||200|1
M|237|!!PREP-Plat Cross Docking Electro B|-1|Cra 17 autopista palenque-chimita #60-170 Bodega 2||BUCARAMANGA|||169|68|JUMBO|1|Cra 17 autopista palenque-chimita #60-170 Bodega 2|1|N|||||PLA||N|2018-02-14||50|1
M|238|!!PREP-Plat Cross Docking Electro B|-1|Km 3 via Galapa Predio San Jose ||BARRANQUILLA|||169|8|JUMBO|1|Km 3 via Galapa Predio San Jose |1|N|||||PLA||N|2018-02-14||50|1
M|239|!!PREP-Pla_Cross_Docking_Electro_Bo|-1|Calle 17 No 81 A 07 ||BOGOTA|||169|11|JUMBO|1|Calle 17 No 81 A 07 |1|N|||||PLA||N|2018-02-14||50|1
M|240|!!PREP-Fab Carnes Bucaramanga|-1|Km 18 Bucaramanga-Rionegro ||BUCARAMANGA|||169|68|JUMBO|1|Km 18 Bucaramanga-Rionegro |1|N|||||PLA||S|2018-02-14||80000|1
M|300|!!PREP-METRO EXPRESS COUNTRY CALLE|-1|Calle 85 No 13 - 85/87 ||BOGOTA|||169|11|METRO|1|Calle 85 No 13 - 85/87 |1|S|||||EXP||S|2011-02-07||170|1
M|301|!!PREP-METRO EXPRESS CEDRITOS  CALL|-1|Calle 140 # 10a-19 ||BOGOTA|||169|11|METRO|1|Calle 140 # 10a-19 |1|S|||||EXP||S|2011-02-28||147|1
M|302|!!PREP-XPRESS MARLY|-1|CRA 13 Nro.  49-35  Local 1 ||BOGOTA|||169|11|METRO|1|CRA 13 Nro.  49-35  Local 1 |1|S|||||EXP||N|2011-05-19|2014-12-31|124|1
M|303|!!PREP-METRO EXPRESS CALLE 95|-1|Calle 95 No 13 -55 ||BOGOTA|||169|11|METRO|1|Calle 95 No 13 -55 |1|S|||||EXP||S|2011-06-13||124|1
M|304|!!PREP-METRO EXPRESS CARACAS CON 49|-1|Av Caracas con Cra 14 No 49 - 55 LOCAL 3||BOGOTA|||169|11|METRO|1|Av Caracas con Cra 14 No 49 - 55 LOCAL 3|1|S|||||EXP||S|2011-07-09||246|1
M|305|!!PREP-METRO EXPRESS ANT COUNTRY|-1|Calle 85 No 20 -24/32 ||BOGOTA|||169|11|METRO|1|Calle 85 No 20 -24/32 |1|S|||||EXP||S|2011-07-09||434|1
M|307|!!PREP-EXPRESS CALLE 97|-1|Cra 15 No 96 - 67 ||BOGOTA|||169|11|METRO|1|Cra 15 No 96 - 67 |1|S|||||EXP||N|2011-08-08|2014-12-31|243|1
M|308|!!PREP-EXPRESS METRO 127|-1|Centro Comercial Metro 127 Local 1 ||BOGOTA|||169|11|METRO|1|Centro Comercial Metro 127 Local 1 |1|S|||||EXP||N|2011-08-08|2014-12-31|122|1
M|309|!!PREP-METRO EXPRESS CALLE 45|-1|Av Carrera 14 No 45 - 02 ||BOGOTA|||169|11|METRO|1|Av Carrera 14 No 45 - 02 |1|S|||||EXP||S|2011-11-18||600|1
M|310|!!PREP-METRO EXPRESS CALLE 53|-1|Calle   53 nro 13 - 58 ||BOGOTA|||169|11|METRO|1|Calle   53 nro 13 - 58 |1|N|||||EXP||N|2011-09-09|2017-06-16|142|1
M|311|!!PREP-METRO EXPRESS SURTIFRUVER AU|-1|Calle 164 nro 42 - 40 ||BOGOTA|||169|11|METRO|1|Calle 164 nro 42 - 40 |1|S|||||EXP||S|2011-09-02||132|1
M|312|!!PREP-METRO EXPRESS SURTIFRUVER AV|-1|Av  9  nro 137-00 ||BOGOTA|||169|11|METRO|1|Av  9  nro 137-00 |1|S|||||EXP||S|2011-09-03||160|1
M|313|!!PREP-EXPRESS CALLE 57|-1|Cra  7 nro  57-68 ||BOGOTA|||169|11|METRO|1|Cra  7 nro  57-68 |1|S|||||EXP||N|2011-10-14|2014-12-31|119|1
M|314|!!PREP-EXPRESS CALLE 95 CRA 15|-1|Cra15 nro 95-08 ||BOGOTA|||169|11|METRO|1|Cra15 nro 95-08 |1|S|||||EXP||N|2011-09-23|2014-12-31|75|1
M|315|!!PREP-EXPRESS BELMIRA 140 CRA 7|-1|Calle 140 nro 7B- 23 Local 102||BOGOTA|||169|11|METRO|1|Calle 140 nro 7B- 23 Local 102|1|S|||||EXP||N|2011-10-20|2014-12-31|161|1
M|316|!!PREP-EXPRESS CALLE 76 CRA 16|-1|Calle 76  16A 36 ||BOGOTA|||169|11|METRO|1|Calle 76  16A 36 |1|S|||||EXP||N|2011-09-02|2014-12-31|129|1
M|317|!!PREP-GSC OUTLET|-1|Carrera 71 numero 17  A  11 Barrio Montevideo||BOGOTA|||169|11|JUMBO|1|Carrera 71 numero 17  A  11 Barrio Montevideo|1|S|||||HIP||N|2006-01-01|2014-12-31|0|1
M|320|!!PREP-EXPRESS CALLE 94 CRA 14|-1|Calle 94  Cra 13 -14 ||BOGOTA|||169|11|METRO|1|Calle 94  Cra 13 -14 |1|S|||||EXP||N|2011-09-17|2014-12-31|145|1
M|321|!!PREP-METRO EXPRESS MERCADEFAM COL|-1|Calle 36 No 15 28 Local 15 ||BUCARAMANGA|||169|68|METRO|1|Calle 36 No 15 28 Local 15 |1|S|||||EXP||S|2011-12-06||91|1
M|322|!!PREP-METRO EXPRESS MERCADEFAM CAB|-1|Carrera 35 No 51 25 ||BUCARAMANGA|||169|68|METRO|1|Carrera 35 No 51 25 |1|S|||||EXP||S|2011-12-06||144|1
M|323|!!PREP-EXPRESS CLL 135 CON 19|-1|Av Carrera 19  nro  135 - 14 ||BOGOTA|||169|11|METRO|1|Av Carrera 19  nro  135 - 14 |1|S|||||EXP||N|2011-11-15|2014-12-31|165|1
M|324|!!PREP-METRO EXPRESS CALLE 93|-1|Cra 15 # 93 - 47 ||BOGOTA|||169|11|METRO|1|Cra 15 # 93 - 47 |1|S|||||EXP||S|2011-12-31||165|1
M|325|!!PREP-EXPRESS EDS LA TERCERA|-1|Av.3 Cll 34 Esquina-Cll 34 N 2F 105 ||CALI|||169|76|METRO|1|Av.3 Cll 34 Esquina-Cll 34 N 2F 105 |1|S|||||EXP||N|1899-12-31|2014-12-31|150|1
M|326|!!PREP-EXPRESS EDS ALAMOS|-1|Av 72 No. 91 a 45 ||BOGOTA|||169|11|METRO|1|Av 72 No. 91 a 45 |1|S|||||EXP||N|1899-12-31|2014-12-31|150|1
M|327|!!PREP-EXPRESS EDS SAN GABRIEL|-1|Av. 30 de Agosto No 68 - 115 ||PEREIRA|||169|66|METRO|1|Av. 30 de Agosto No 68 - 115 |1|S|||||EXP||N|1899-12-31|2014-12-31|150|1
M|328|!!PREP-EXPRESS CALLE 114|-1|Av Carrera 19  nro  114 a - 26 ||BOGOTA|||169|11|METRO|1|Av Carrera 19  nro  114 a - 26 |1|S|||||EXP||N|2011-12-20|2014-12-31|150|1
M|329|!!PREP-METRO EXPRESS CALLE 148|-1| Av Carrera 19  nro  148  - 38 ||BOGOTA|||169|11|METRO|1| Av Carrera 19  nro  148  - 38 |1|S|||||EXP||S|2012-03-28||150|1
M|330|!!PREP-EXPRESS MODELIA CALLE24|-1|Avenida calle 24 #75-35 ||BOGOTA|||169|11|METRO|1|Avenida calle 24 #75-35 |1|S|||||EXP||N|2012-03-28|2014-12-31|150|1
M|331|!!PREP-METRO EXPRESS PASTO|-1|Cra 16 b nro. 30 - 53 ||PASTO|||169|52|METRO|1|Cra 16 b nro. 30 - 53 |1|S|||||HIP||S|2012-01-23||150|1
M|332|!!PREP-METRO EXPRESS SURTIFRUVER AV|-1|Av. Suba N. 128 A-72 ||BOGOTA|||169|11|METRO|1|Av. Suba N. 128 A-72 |1|S|||||EXP||S|2012-07-09||131|1
M|333|!!PREP-METRO EXPRESS CORFERIAS|-1|Carrera 33 N. 25 c-28 Torre 2 Local 102||BOGOTA|||169|11|METRO|1|Carrera 33 N. 25 c-28 Torre 2 Local 102|1|S|||||EXP||S|2012-10-04||95|1
M|334|!!PREP-METRO EXPRESS ALHAMBRA|-1|Calle 116 N. 53A-42 Local 4 ||BOGOTA|||169|11|METRO|1|Calle 116 N. 53A-42 Local 4 |1|S|||||EXP||S|2012-10-02||65|1
M|335|!!PREP-METRO EXPRESS JAVERIANA 45|-1|Avenida Cra 7 N. 45-10 local 1 ||BOGOTA|||169|11|METRO|1|Avenida Cra 7 N. 45-10 local 1 |1|S|||||EXP||S|2012-10-25||137|1
M|336|!!PREP-METRO EXPRESS CARRERA 3|-1|Carrera 3 N. 20-38 ||BOGOTA|||169|11|METRO|1|Carrera 3 N. 20-38 |1|S|||||EXP||S|2012-10-19||77|1
M|337|!!PREP-METRO EXPRESS CIUDAD SALITRE|-1|Calle 24 No. 69 C 19 ||BOGOTA|||169|11|METRO|1|Calle 24 No. 69 C 19 |1|S|||||EXP||S|2012-10-19||120|1
M|338|!!PREP-METRO EXPRESS SUPERFRUVER SA|-1|Av 68 N. 22A-95 ||BOGOTA|||169|11|METRO|1|Av 68 N. 22A-95 |1|N|||||EXP||N|2012-11-04|2017-06-16|393|1
M|340|!!PREP-Metro Express Calle 125|-1|Av. 9 No. 125 - 30 ||BOGOTA|||169|11|METRO|1|Av. 9 No. 125 - 30 |1|S|||||EXP||S|2016-03-28||80|1
M|806|!!PREP-METRO  FATELARES|-1|CR 55 N° 59-25 ||MEDELLIN|||169|5|METRO|1|CR 55 N° 59-25 |1|S|||||HIP||S|2013-12-11||3821|1
